Ep:   107 | Reward:    -5.7 | Avg Reward:    -6.1 | Epsilon: 0.585 | Loss 0.0055 | Steps 5350
Ep:   108 | Reward:     3.3 | Avg Reward:    -6.0 | Epsilon: 0.582 | Loss 0.0051 | Steps 5400
Ep:   109 | Reward:     2.7 | Avg Reward:    -5.9 | Epsilon: 0.579 | Loss 0.0051 | Steps 5450
Ep:   110 | Reward:    -6.3 | Avg Reward:    -5.9 | Epsilon: 0.576 | Loss 0.0122 | Steps 5500
Ep:   111 | Reward:    -5.1 | Avg Reward:    -5.9 | Epsilon: 0.573 | Loss 0.0101 | Steps 5550
Ep:   112 | Reward:    -6.9 | Avg Reward:    -5.9 | Epsilon: 0.570 | Loss 0.0072 | Steps 5600
Ep:   113 | Reward:    -3.3 | Avg Reward:    -5.8 | Epsilon: 0.568 | Loss 0.0049 | Steps 5650
Ep:   114 | Reward:    -3.9 | Avg Reward:    -5.8 | Epsilon: 0.565 | Loss 0.0040 | Steps 5700
Ep:   115 | Reward:    -2.7 | Avg Reward:    -5.7 | Epsilon: 0.562 | Loss 0.0047 | Steps 5750
Ep:   116 | Reward:    -6.3 | Avg Reward:    -5.7 | Epsilon: 0.559 | Loss 0.0083 | Steps 5800
Ep:   117 | Reward:    -7.5 | Avg Reward:    -5.7 | Epsilon: 0.556 | Loss 0.0059 | Steps 5850
Ep:   118 | Reward:    -0.9 | Avg Reward:    -5.7 | Epsilon: 0.554 | Loss 0.0059 | Steps 5900
Ep:   119 | Reward:    -0.9 | Avg Reward:    -5.6 | Epsilon: 0.551 | Loss 0.0050 | Steps 5950
Ep:   120 | Reward:    -6.9 | Avg Reward:    -5.6 | Epsilon: 0.548 | Loss 0.0066 | Steps 6000
Ep:   121 | Reward:    -8.1 | Avg Reward:    -5.6 | Epsilon: 0.545 | Loss 0.0037 | Steps 6050
Ep:   122 | Reward:    -8.7 | Avg Reward:    -5.6 | Epsilon: 0.543 | Loss 0.0047 | Steps 6100
Ep:   123 | Reward:    -6.9 | Avg Reward:    -5.6 | Epsilon: 0.540 | Loss 0.0046 | Steps 6150
Ep:   124 | Reward:    -6.9 | Avg Reward:    -5.5 | Epsilon: 0.537 | Loss 0.0119 | Steps 6200
Ep:   125 | Reward:    -3.9 | Avg Reward:    -5.5 | Epsilon: 0.534 | Loss 0.0088 | Steps 6250
Ep:   126 | Reward:    -8.1 | Avg Reward:    -5.5 | Epsilon: 0.532 | Loss 0.0054 | Steps 6300
Ep:   127 | Reward:    -8.7 | Avg Reward:    -5.6 | Epsilon: 0.529 | Loss 0.0042 | Steps 6350
Ep:   128 | Reward:    -5.7 | Avg Reward:    -5.5 | Epsilon: 0.526 | Loss 0.0064 | Steps 6400
Ep:   129 | Reward:    -8.1 | Avg Reward:    -5.5 | Epsilon: 0.524 | Loss 0.0039 | Steps 6450
Ep:   130 | Reward:    -8.7 | Avg Reward:    -5.6 | Epsilon: 0.521 | Loss 0.0032 | Steps 6500
Ep:   131 | Reward:    -7.5 | Avg Reward:    -5.6 | Epsilon: 0.519 | Loss 0.0033 | Steps 6550
Ep:   132 | Reward:    -2.1 | Avg Reward:    -5.6 | Epsilon: 0.516 | Loss 0.0039 | Steps 6600
Ep:   133 | Reward:    -8.1 | Avg Reward:    -5.6 | Epsilon: 0.513 | Loss 0.0042 | Steps 6650
Ep:   134 | Reward:    -7.5 | Avg Reward:    -5.6 | Epsilon: 0.511 | Loss 0.0049 | Steps 6700
Ep:   135 | Reward:    -5.7 | Avg Reward:    -5.6 | Epsilon: 0.508 | Loss 0.0064 | Steps 6750
Ep:   136 | Reward:    -6.3 | Avg Reward:    -5.6 | Epsilon: 0.506 | Loss 0.0063 | Steps 6800
Ep:   137 | Reward:     0.9 | Avg Reward:    -5.5 | Epsilon: 0.503 | Loss 0.0048 | Steps 6850
Ep:   138 | Reward:    -5.7 | Avg Reward:    -5.6 | Epsilon: 0.501 | Loss 0.0047 | Steps 6900
Ep:   139 | Reward:    -3.3 | Avg Reward:    -5.5 | Epsilon: 0.498 | Loss 0.0054 | Steps 6950
Ep:   140 | Reward:     2.7 | Avg Reward:    -5.4 | Epsilon: 0.496 | Loss 0.0059 | Steps 7000
Ep:   141 | Reward:    -5.7 | Avg Reward:    -5.4 | Epsilon: 0.493 | Loss 0.0074 | Steps 7050
Ep:   142 | Reward:    -2.7 | Avg Reward:    -5.4 | Epsilon: 0.491 | Loss 0.0048 | Steps 7100
Ep:   143 | Reward:     4.6 | Avg Reward:    -5.3 | Epsilon: 0.488 | Loss 0.0053 | Steps 7157
Ep:   144 | Reward:     0.9 | Avg Reward:    -5.2 | Epsilon: 0.486 | Loss 0.0072 | Steps 7207
Ep:   145 | Reward:     3.9 | Avg Reward:    -5.1 | Epsilon: 0.483 | Loss 0.0042 | Steps 7257
Ep:   146 | Reward:     3.9 | Avg Reward:    -4.9 | Epsilon: 0.481 | Loss 0.0054 | Steps 7307
Ep:   147 | Reward:    -6.3 | Avg Reward:    -4.9 | Epsilon: 0.479 | Loss 0.0066 | Steps 7357
Ep:   148 | Reward:    -5.7 | Avg Reward:    -4.9 | Epsilon: 0.476 | Loss 0.0069 | Steps 7407
Ep:   149 | Reward:    -4.5 | Avg Reward:    -4.9 | Epsilon: 0.474 | Loss 0.0065 | Steps 7457
Ep:   150 | Reward:    -4.5 | Avg Reward:    -4.9 | Epsilon: 0.471 | Loss 0.0074 | Steps 7507
Ep:   151 | Reward:     3.3 | Avg Reward:    -4.8 | Epsilon: 0.469 | Loss 0.0047 | Steps 7557
Ep:   152 | Reward:    -5.7 | Avg Reward:    -4.7 | Epsilon: 0.467 | Loss 0.0063 | Steps 7607
Ep:   153 | Reward:    -0.9 | Avg Reward:    -4.7 | Epsilon: 0.464 | Loss 0.0052 | Steps 7657
Ep:   154 | Reward:    -4.5 | Avg Reward:    -4.6 | Epsilon: 0.462 | Loss 0.0053 | Steps 7707
Ep:   155 | Reward:    -5.1 | Avg Reward:    -4.6 | Epsilon: 0.460 | Loss 0.0049 | Steps 7757
Ep:   156 | Reward:    -3.9 | Avg Reward:    -4.6 | Epsilon: 0.458 | Loss 0.0059 | Steps 7807
Ep:   157 | Reward:    -2.1 | Avg Reward:    -4.6 | Epsilon: 0.455 | Loss 0.0061 | Steps 7857
Ep:   158 | Reward:     2.1 | Avg Reward:    -4.5 | Epsilon: 0.453 | Loss 0.0077 | Steps 7907
Ep:   159 | Reward:    -5.1 | Avg Reward:    -4.5 | Epsilon: 0.451 | Loss 0.0052 | Steps 7957
Ep:   160 | Reward:     3.9 | Avg Reward:    -4.4 | Epsilon: 0.448 | Loss 0.0049 | Steps 8007
Ep:   161 | Reward:    -4.5 | Avg Reward:    -4.4 | Epsilon: 0.446 | Loss 0.0062 | Steps 8057
Ep:   162 | Reward:     0.9 | Avg Reward:    -4.3 | Epsilon: 0.444 | Loss 0.0091 | Steps 8107
Ep:   163 | Reward:     1.5 | Avg Reward:    -4.2 | Epsilon: 0.442 | Loss 0.0045 | Steps 8157
Ep:   164 | Reward:    -3.3 | Avg Reward:    -4.2 | Epsilon: 0.440 | Loss 0.0066 | Steps 8207
Ep:   165 | Reward:    -1.5 | Avg Reward:    -4.2 | Epsilon: 0.437 | Loss 0.0075 | Steps 8257
Ep:   166 | Reward:     2.1 | Avg Reward:    -4.1 | Epsilon: 0.435 | Loss 0.0063 | Steps 8307
Ep:   167 | Reward:    -5.1 | Avg Reward:    -4.1 | Epsilon: 0.433 | Loss 0.0076 | Steps 8357
Ep:   168 | Reward:    -2.1 | Avg Reward:    -4.0 | Epsilon: 0.431 | Loss 0.0062 | Steps 8407
Ep:   169 | Reward:    -2.7 | Avg Reward:    -4.0 | Epsilon: 0.429 | Loss 0.0060 | Steps 8457
Ep:   170 | Reward:    -3.3 | Avg Reward:    -4.0 | Epsilon: 0.427 | Loss 0.0054 | Steps 8507
Ep:   171 | Reward:     2.7 | Avg Reward:    -3.9 | Epsilon: 0.424 | Loss 0.0038 | Steps 8557
Ep:   172 | Reward:    -6.9 | Avg Reward:    -3.9 | Epsilon: 0.422 | Loss 0.0057 | Steps 8607
Ep:   173 | Reward:     1.5 | Avg Reward:    -3.9 | Epsilon: 0.420 | Loss 0.0113 | Steps 8657
Ep:   174 | Reward:     4.4 | Avg Reward:    -3.8 | Epsilon: 0.418 | Loss 0.0061 | Steps 8712
Ep:   175 | Reward:     3.9 | Avg Reward:    -3.7 | Epsilon: 0.416 | Loss 0.0057 | Steps 8762
Ep:   176 | Reward:     1.5 | Avg Reward:    -3.7 | Epsilon: 0.414 | Loss 0.0062 | Steps 8812
Ep:   177 | Reward:     1.5 | Avg Reward:    -3.6 | Epsilon: 0.412 | Loss 0.0150 | Steps 8862
Ep:   178 | Reward:    -5.1 | Avg Reward:    -3.6 | Epsilon: 0.410 | Loss 0.0105 | Steps 8912
Ep:   179 | Reward:    -4.5 | Avg Reward:    -3.6 | Epsilon: 0.408 | Loss 0.0063 | Steps 8962
Ep:   180 | Reward:    -3.3 | Avg Reward:    -3.6 | Epsilon: 0.406 | Loss 0.0078 | Steps 9012
Ep:   181 | Reward:    -2.7 | Avg Reward:    -3.5 | Epsilon: 0.404 | Loss 0.0070 | Steps 9062
Ep:   182 | Reward:     3.9 | Avg Reward:    -3.4 | Epsilon: 0.402 | Loss 0.0096 | Steps 9112
Ep:   183 | Reward:     3.9 | Avg Reward:    -3.4 | Epsilon: 0.400 | Loss 0.0068 | Steps 9162
Ep:   184 | Reward:     2.1 | Avg Reward:    -3.3 | Epsilon: 0.398 | Loss 0.0067 | Steps 9212
Ep:   185 | Reward:    -0.3 | Avg Reward:    -3.2 | Epsilon: 0.396 | Loss 0.0081 | Steps 9262
Ep:   186 | Reward:    -6.3 | Avg Reward:    -3.3 | Epsilon: 0.394 | Loss 0.0045 | Steps 9312
Ep:   187 | Reward:     3.9 | Avg Reward:    -3.1 | Epsilon: 0.392 | Loss 0.0062 | Steps 9362
Ep:   188 | Reward:     3.9 | Avg Reward:    -3.1 | Epsilon: 0.390 | Loss 0.0101 | Steps 9412
Ep:   189 | Reward:     3.9 | Avg Reward:    -3.0 | Epsilon: 0.388 | Loss 0.0071 | Steps 9462
Ep:   190 | Reward:     3.9 | Avg Reward:    -2.9 | Epsilon: 0.386 | Loss 0.0080 | Steps 9512
Ep:   191 | Reward:     3.3 | Avg Reward:    -2.8 | Epsilon: 0.384 | Loss 0.0073 | Steps 9562
Ep:   192 | Reward:     3.9 | Avg Reward:    -2.7 | Epsilon: 0.382 | Loss 0.0083 | Steps 9612
Ep:   193 | Reward:     5.0 | Avg Reward:    -2.6 | Epsilon: 0.380 | Loss 0.0067 | Steps 9673
Ep:   194 | Reward:     2.1 | Avg Reward:    -2.5 | Epsilon: 0.378 | Loss 0.0122 | Steps 9723
Ep:   195 | Reward:     3.9 | Avg Reward:    -2.4 | Epsilon: 0.376 | Loss 0.0059 | Steps 9773
Ep:   196 | Reward:    -5.7 | Avg Reward:    -2.4 | Epsilon: 0.374 | Loss 0.0048 | Steps 9823
Ep:   197 | Reward:    -2.7 | Avg Reward:    -2.4 | Epsilon: 0.373 | Loss 0.0070 | Steps 9873
Ep:   198 | Reward:     3.9 | Avg Reward:    -2.3 | Epsilon: 0.371 | Loss 0.0057 | Steps 9923
Ep:   199 | Reward:    -2.1 | Avg Reward:    -2.2 | Epsilon: 0.369 | Loss 0.0065 | Steps 9973
Ep:   200 | Reward:    -6.9 | Avg Reward:    -2.3 | Epsilon: 0.367 | Loss 0.0091 | Steps 10023
Ep:   201 | Reward:     0.9 | Avg Reward:    -2.2 | Epsilon: 0.365 | Loss 0.0140 | Steps 10073
Ep:   202 | Reward:    -5.7 | Avg Reward:    -2.2 | Epsilon: 0.363 | Loss 0.0133 | Steps 10123
Ep:   203 | Reward:     2.7 | Avg Reward:    -2.2 | Epsilon: 0.361 | Loss 0.0057 | Steps 10173
Ep:   204 | Reward:     3.9 | Avg Reward:    -2.1 | Epsilon: 0.360 | Loss 0.0075 | Steps 10223
Ep:   205 | Reward:     3.9 | Avg Reward:    -2.0 | Epsilon: 0.358 | Loss 0.0104 | Steps 10273
Ep:   206 | Reward:    -3.9 | Avg Reward:    -2.0 | Epsilon: 0.356 | Loss 0.0100 | Steps 10323
Ep:   207 | Reward:     3.9 | Avg Reward:    -1.9 | Epsilon: 0.354 | Loss 0.0072 | Steps 10373
Ep:   208 | Reward:     3.9 | Avg Reward:    -1.9 | Epsilon: 0.353 | Loss 0.0073 | Steps 10423
Ep:   209 | Reward:     3.9 | Avg Reward:    -1.9 | Epsilon: 0.351 | Loss 0.0054 | Steps 10473
Ep:   210 | Reward:     4.2 | Avg Reward:    -1.8 | Epsilon: 0.349 | Loss 0.0069 | Steps 10526
Ep:   211 | Reward:     3.9 | Avg Reward:    -1.7 | Epsilon: 0.347 | Loss 0.0086 | Steps 10576
Ep:   212 | Reward:    -2.1 | Avg Reward:    -1.6 | Epsilon: 0.346 | Loss 0.0079 | Steps 10626
Ep:   213 | Reward:     0.3 | Avg Reward:    -1.6 | Epsilon: 0.344 | Loss 0.0106 | Steps 10676
Ep:   214 | Reward:     3.9 | Avg Reward:    -1.5 | Epsilon: 0.342 | Loss 0.0078 | Steps 10726
Ep:   215 | Reward:     2.1 | Avg Reward:    -1.5 | Epsilon: 0.340 | Loss 0.0089 | Steps 10776
Ep:   216 | Reward:     4.6 | Avg Reward:    -1.4 | Epsilon: 0.339 | Loss 0.0096 | Steps 10833
Ep:   217 | Reward:     3.9 | Avg Reward:    -1.3 | Epsilon: 0.337 | Loss 0.0073 | Steps 10883
Ep:   218 | Reward:     3.9 | Avg Reward:    -1.2 | Epsilon: 0.335 | Loss 0.0089 | Steps 10933
Ep:   219 | Reward:    -2.1 | Avg Reward:    -1.2 | Epsilon: 0.334 | Loss 0.0101 | Steps 10983
Ep:   220 | Reward:     1.5 | Avg Reward:    -1.1 | Epsilon: 0.332 | Loss 0.0107 | Steps 11033
Ep:   221 | Reward:     3.9 | Avg Reward:    -1.0 | Epsilon: 0.330 | Loss 0.0143 | Steps 11083
Ep:   222 | Reward:     3.9 | Avg Reward:    -0.9 | Epsilon: 0.329 | Loss 0.0098 | Steps 11133
Ep:   223 | Reward:    -3.9 | Avg Reward:    -0.9 | Epsilon: 0.327 | Loss 0.0066 | Steps 11183
Ep:   224 | Reward:    -2.1 | Avg Reward:    -0.8 | Epsilon: 0.325 | Loss 0.0065 | Steps 11233
Ep:   225 | Reward:     3.9 | Avg Reward:    -0.7 | Epsilon: 0.324 | Loss 0.0061 | Steps 11283
Ep:   226 | Reward:    -4.5 | Avg Reward:    -0.7 | Epsilon: 0.322 | Loss 0.0091 | Steps 11333
Ep:   227 | Reward:     3.9 | Avg Reward:    -0.6 | Epsilon: 0.321 | Loss 0.0083 | Steps 11383
Ep:   228 | Reward:     3.9 | Avg Reward:    -0.5 | Epsilon: 0.319 | Loss 0.0057 | Steps 11433
Ep:   229 | Reward:     3.9 | Avg Reward:    -0.4 | Epsilon: 0.317 | Loss 0.0055 | Steps 11483
Ep:   230 | Reward:     0.3 | Avg Reward:    -0.3 | Epsilon: 0.316 | Loss 0.0069 | Steps 11533
Ep:   231 | Reward:     1.5 | Avg Reward:    -0.2 | Epsilon: 0.314 | Loss 0.0060 | Steps 11583
Ep:   232 | Reward:     6.4 | Avg Reward:    -0.1 | Epsilon: 0.313 | Loss 0.0084 | Steps 11649
Ep:   233 | Reward:    -0.3 | Avg Reward:    -0.0 | Epsilon: 0.311 | Loss 0.0074 | Steps 11699
Ep:   234 | Reward:    -5.7 | Avg Reward:    -0.0 | Epsilon: 0.309 | Loss 0.0075 | Steps 11749
Ep:   235 | Reward:     3.9 | Avg Reward:     0.1 | Epsilon: 0.308 | Loss 0.0118 | Steps 11799
Ep:   236 | Reward:     3.9 | Avg Reward:     0.2 | Epsilon: 0.306 | Loss 0.0102 | Steps 11849
Ep:   237 | Reward:    -0.3 | Avg Reward:     0.2 | Epsilon: 0.305 | Loss 0.0073 | Steps 11899
Ep:   238 | Reward:     3.9 | Avg Reward:     0.3 | Epsilon: 0.303 | Loss 0.0067 | Steps 11949
Ep:   239 | Reward:     3.9 | Avg Reward:     0.4 | Epsilon: 0.302 | Loss 0.0048 | Steps 11999
Ep:   240 | Reward:    -6.3 | Avg Reward:     0.3 | Epsilon: 0.300 | Loss 0.0067 | Steps 12049
Ep:   241 | Reward:     4.0 | Avg Reward:     0.4 | Epsilon: 0.299 | Loss 0.0080 | Steps 12100
Ep:   242 | Reward:     3.9 | Avg Reward:     0.4 | Epsilon: 0.297 | Loss 0.0075 | Steps 12150
Ep:   243 | Reward:    -1.5 | Avg Reward:     0.4 | Epsilon: 0.296 | Loss 0.0067 | Steps 12200
Ep:   244 | Reward:     3.3 | Avg Reward:     0.4 | Epsilon: 0.294 | Loss 0.0061 | Steps 12250
Ep:   245 | Reward:     0.9 | Avg Reward:     0.4 | Epsilon: 0.293 | Loss 0.0055 | Steps 12300
Ep:   246 | Reward:     0.3 | Avg Reward:     0.3 | Epsilon: 0.291 | Loss 0.0085 | Steps 12350
Ep:   247 | Reward:     3.3 | Avg Reward:     0.4 | Epsilon: 0.290 | Loss 0.0114 | Steps 12400
Ep:   248 | Reward:     2.1 | Avg Reward:     0.5 | Epsilon: 0.288 | Loss 0.0070 | Steps 12450
Ep:   249 | Reward:     2.7 | Avg Reward:     0.6 | Epsilon: 0.287 | Loss 0.0063 | Steps 12500
Ep:   250 | Reward:     3.9 | Avg Reward:     0.7 | Epsilon: 0.286 | Loss 0.0049 | Steps 12550
Ep:   251 | Reward:    -2.1 | Avg Reward:     0.6 | Epsilon: 0.284 | Loss 0.0076 | Steps 12600
Ep:   252 | Reward:     3.9 | Avg Reward:     0.7 | Epsilon: 0.283 | Loss 0.0067 | Steps 12650
Ep:   253 | Reward:     3.9 | Avg Reward:     0.7 | Epsilon: 0.281 | Loss 0.0073 | Steps 12700
Ep:   254 | Reward:     3.9 | Avg Reward:     0.8 | Epsilon: 0.280 | Loss 0.0053 | Steps 12750
Ep:   255 | Reward:     3.9 | Avg Reward:     0.9 | Epsilon: 0.279 | Loss 0.0056 | Steps 12800
Ep:   256 | Reward:     4.9 | Avg Reward:     1.0 | Epsilon: 0.277 | Loss 0.0078 | Steps 12860
Ep:   257 | Reward:     3.9 | Avg Reward:     1.1 | Epsilon: 0.276 | Loss 0.0073 | Steps 12910
Ep:   258 | Reward:     3.9 | Avg Reward:     1.1 | Epsilon: 0.274 | Loss 0.0087 | Steps 12960
Ep:   259 | Reward:     3.9 | Avg Reward:     1.2 | Epsilon: 0.273 | Loss 0.0088 | Steps 13010
Ep:   260 | Reward:    -2.1 | Avg Reward:     1.1 | Epsilon: 0.272 | Loss 0.0059 | Steps 13060
Ep:   261 | Reward:     3.9 | Avg Reward:     1.2 | Epsilon: 0.270 | Loss 0.0065 | Steps 13110
Ep:   262 | Reward:    -0.3 | Avg Reward:     1.2 | Epsilon: 0.269 | Loss 0.0081 | Steps 13160
Ep:   263 | Reward:     3.9 | Avg Reward:     1.2 | Epsilon: 0.268 | Loss 0.0059 | Steps 13210
Ep:   264 | Reward:     0.9 | Avg Reward:     1.2 | Epsilon: 0.266 | Loss 0.0065 | Steps 13260
Ep:   265 | Reward:     2.0 | Avg Reward:     1.3 | Epsilon: 0.265 | Loss 0.0078 | Steps 13291
Ep:   266 | Reward:     3.9 | Avg Reward:     1.3 | Epsilon: 0.264 | Loss 0.0085 | Steps 13341
Ep:   267 | Reward:    -5.7 | Avg Reward:     1.3 | Epsilon: 0.262 | Loss 0.0098 | Steps 13391
Ep:   268 | Reward:     3.9 | Avg Reward:     1.4 | Epsilon: 0.261 | Loss 0.0097 | Steps 13441
Ep:   269 | Reward:     3.9 | Avg Reward:     1.4 | Epsilon: 0.260 | Loss 0.0097 | Steps 13491
Ep:   270 | Reward:     3.9 | Avg Reward:     1.5 | Epsilon: 0.258 | Loss 0.0119 | Steps 13541
Ep:   271 | Reward:     3.9 | Avg Reward:     1.5 | Epsilon: 0.257 | Loss 0.0053 | Steps 13591
Ep:   272 | Reward:    -3.3 | Avg Reward:     1.5 | Epsilon: 0.256 | Loss 0.0059 | Steps 13641
Ep:   273 | Reward:    -0.9 | Avg Reward:     1.5 | Epsilon: 0.255 | Loss 0.0074 | Steps 13691
Ep:   274 | Reward:     3.3 | Avg Reward:     1.5 | Epsilon: 0.253 | Loss 0.0071 | Steps 13735
Ep:   275 | Reward:     1.5 | Avg Reward:     1.5 | Epsilon: 0.252 | Loss 0.0131 | Steps 13785
Ep:   276 | Reward:     0.9 | Avg Reward:     1.5 | Epsilon: 0.251 | Loss 0.0049 | Steps 13835
Ep:   277 | Reward:    -1.5 | Avg Reward:     1.4 | Epsilon: 0.249 | Loss 0.0077 | Steps 13885
Ep:   278 | Reward:     2.1 | Avg Reward:     1.5 | Epsilon: 0.248 | Loss 0.0084 | Steps 13935
Ep:   279 | Reward:     0.9 | Avg Reward:     1.6 | Epsilon: 0.247 | Loss 0.0073 | Steps 13985
Ep:   280 | Reward:     2.0 | Avg Reward:     1.6 | Epsilon: 0.246 | Loss 0.0067 | Steps 14016
Ep:   281 | Reward:     3.9 | Avg Reward:     1.7 | Epsilon: 0.245 | Loss 0.0082 | Steps 14066
Ep:   282 | Reward:     3.9 | Avg Reward:     1.7 | Epsilon: 0.243 | Loss 0.0094 | Steps 14116
Ep:   283 | Reward:     3.9 | Avg Reward:     1.7 | Epsilon: 0.242 | Loss 0.0100 | Steps 14166
Ep:   284 | Reward:     3.9 | Avg Reward:     1.7 | Epsilon: 0.241 | Loss 0.0087 | Steps 14216
Ep:   285 | Reward:    -0.3 | Avg Reward:     1.7 | Epsilon: 0.240 | Loss 0.0104 | Steps 14266
Ep:   286 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.238 | Loss 0.0080 | Steps 14316
Ep:   287 | Reward:     1.5 | Avg Reward:     1.8 | Epsilon: 0.237 | Loss 0.0052 | Steps 14366
Ep:   288 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.236 | Loss 0.0073 | Steps 14416
Ep:   289 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.235 | Loss 0.0084 | Steps 14466
Ep:   290 | Reward:     4.2 | Avg Reward:     1.8 | Epsilon: 0.234 | Loss 0.0049 | Steps 14519
Ep:   291 | Reward:     4.7 | Avg Reward:     1.8 | Epsilon: 0.233 | Loss 0.0073 | Steps 14577
Ep:   292 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.231 | Loss 0.0101 | Steps 14627
Ep:   293 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.230 | Loss 0.0089 | Steps 14677
Ep:   294 | Reward:     4.5 | Avg Reward:     1.8 | Epsilon: 0.229 | Loss 0.0095 | Steps 14733
Ep:   295 | Reward:     3.9 | Avg Reward:     1.8 | Epsilon: 0.228 | Loss 0.0099 | Steps 14783
Ep:   296 | Reward:     2.7 | Avg Reward:     1.9 | Epsilon: 0.227 | Loss 0.0139 | Steps 14833
Ep:   297 | Reward:     3.9 | Avg Reward:     2.0 | Epsilon: 0.226 | Loss 0.0188 | Steps 14883
Ep:   298 | Reward:     3.9 | Avg Reward:     2.0 | Epsilon: 0.225 | Loss 0.0088 | Steps 14933
Ep:   299 | Reward:     2.7 | Avg Reward:     2.0 | Epsilon: 0.223 | Loss 0.0108 | Steps 14983
Ep:   300 | Reward:     3.9 | Avg Reward:     2.1 | Epsilon: 0.222 | Loss 0.0141 | Steps 15033
Ep:   301 | Reward:     2.9 | Avg Reward:     2.1 | Epsilon: 0.221 | Loss 0.0093 | Steps 15073
Ep:   302 | Reward:     3.9 | Avg Reward:     2.2 | Epsilon: 0.220 | Loss 0.0072 | Steps 15123
Ep:   303 | Reward:     3.9 | Avg Reward:     2.3 | Epsilon: 0.219 | Loss 0.0080 | Steps 15173
Ep:   304 | Reward:     3.9 | Avg Reward:     2.3 | Epsilon: 0.218 | Loss 0.0073 | Steps 15223
Ep:   305 | Reward:     5.0 | Avg Reward:     2.3 | Epsilon: 0.217 | Loss 0.0092 | Steps 15284
Ep:   306 | Reward:     6.1 | Avg Reward:     2.4 | Epsilon: 0.216 | Loss 0.0189 | Steps 15347
Ep:   307 | Reward:     2.7 | Avg Reward:     2.4 | Epsilon: 0.215 | Loss 0.0067 | Steps 15397
Ep:   308 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.214 | Loss 0.0064 | Steps 15447
Ep:   309 | Reward:     4.0 | Avg Reward:     2.4 | Epsilon: 0.212 | Loss 0.0181 | Steps 15498
Ep:   310 | Reward:     3.9 | Avg Reward:     2.3 | Epsilon: 0.211 | Loss 0.0166 | Steps 15548
Ep:   311 | Reward:     3.9 | Avg Reward:     2.3 | Epsilon: 0.210 | Loss 0.0198 | Steps 15598
Ep:   312 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.209 | Loss 0.0089 | Steps 15648
Ep:   313 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.208 | Loss 0.0156 | Steps 15698
Ep:   314 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.207 | Loss 0.0068 | Steps 15748
Ep:   315 | Reward:     2.1 | Avg Reward:     2.4 | Epsilon: 0.206 | Loss 0.0067 | Steps 15798
Ep:   316 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.205 | Loss 0.0105 | Steps 15848
Ep:   317 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.204 | Loss 0.0102 | Steps 15898
Ep:   318 | Reward:     3.9 | Avg Reward:     2.4 | Epsilon: 0.203 | Loss 0.0101 | Steps 15948
Ep:   319 | Reward:     3.9 | Avg Reward:     2.5 | Epsilon: 0.202 | Loss 0.0061 | Steps 15998
Ep:   320 | Reward:     4.6 | Avg Reward:     2.5 | Epsilon: 0.201 | Loss 0.0083 | Steps 16055
Ep:   321 | Reward:    -3.9 | Avg Reward:     2.5 | Epsilon: 0.200 | Loss 0.0160 | Steps 16105
Ep:   322 | Reward:     3.9 | Avg Reward:     2.5 | Epsilon: 0.199 | Loss 0.0122 | Steps 16155
Ep:   323 | Reward:     3.9 | Avg Reward:     2.5 | Epsilon: 0.198 | Loss 0.0141 | Steps 16205
Ep:   324 | Reward:     3.9 | Avg Reward:     2.6 | Epsilon: 0.197 | Loss 0.0107 | Steps 16255
Ep:   325 | Reward:     3.9 | Avg Reward:     2.6 | Epsilon: 0.196 | Loss 0.0152 | Steps 16305
Ep:   326 | Reward:     3.3 | Avg Reward:     2.7 | Epsilon: 0.195 | Loss 0.0111 | Steps 16355
Ep:   327 | Reward:     4.1 | Avg Reward:     2.7 | Epsilon: 0.194 | Loss 0.0101 | Steps 16407
Ep:   328 | Reward:     4.7 | Avg Reward:     2.7 | Epsilon: 0.193 | Loss 0.0160 | Steps 16465
Ep:   329 | Reward:    -5.7 | Avg Reward:     2.6 | Epsilon: 0.192 | Loss 0.0349 | Steps 16515
Ep:   330 | Reward:    -1.5 | Avg Reward:     2.6 | Epsilon: 0.191 | Loss 0.0239 | Steps 16565
Ep:   331 | Reward:    -1.5 | Avg Reward:     2.5 | Epsilon: 0.190 | Loss 0.0106 | Steps 16615
Ep:   332 | Reward:     3.9 | Avg Reward:     2.5 | Epsilon: 0.189 | Loss 0.0081 | Steps 16665
Ep:   333 | Reward:     3.9 | Avg Reward:     2.6 | Epsilon: 0.188 | Loss 0.0099 | Steps 16715
Ep:   334 | Reward:     3.9 | Avg Reward:     2.6 | Epsilon: 0.187 | Loss 0.0097 | Steps 16765
Ep:   335 | Reward:     3.9 | Avg Reward:     2.6 | Epsilon: 0.187 | Loss 0.0111 | Steps 16815
